Johnson Su[F1],Johnson Sb[F2],Johnson Sb[F3],Johnson Su[F4]
-2.971452923,-2.201263228,-5.022753837,-2.761097566
-3.334931334,-2.031212736,-5.254126874,-1.512763965
0.8611255937,0.0776688965,-1.550861541,0.803075339
-0.306132523,-0.607566248,-2.795874175,-0.246666962
0.3276133709,-0.532697705,-1.99681916,0.2437360398
-0.263811756,-0.552190629,-2.735498526,-0.286748525
0.1263393753,-0.347049973,-2.412505154,0.199325866
0.6465330092,0.7871250135,-4.753027267,1.8605872412
0.8390747943,0.7732888637,-4.478623646,1.9050821984
0.6281462223,0.7216984139,-4.518831567,1.7948455176
0.1980183813,0.5260889526,-4.883770826,1.6057871586
0.1201233428,0.5063329263,-5.240409029,1.6294546957
0.6206562363,0.7016858798,-4.699431912,1.8284372394
0.4780770095,0.7015041767,-4.730257231,1.7275372248
0.2855938688,0.6640747891,-4.905763893,1.646194899
-0.39154717,0.5957511136,-5.552840687,1.2654333105
0.3629817028,0.7423262599,-4.924284384,1.6088455285
-0.693711835,0.5437903754,-5.839759956,1.1808629657
-0.284553362,0.5646296877,-5.464094966,1.3078113958
-0.063113872,0.6962584619,-5.337546703,1.4615557162
-0.825725895,0.5043320874,-5.948673526,1.1220782644
-0.506115757,0.5008894956,-5.63905934,1.269023878
-0.427814729,0.5180014177,-5.590227176,1.2888116758
-1.301360771,0.3539985589,-6.238362846,0.9191810646
-0.6381152,0.5405355402,-5.808957789,1.1988525642
-0.71415154,0.502432473,-5.881932923,1.1962389625
-0.266004366,0.6141787711,-5.560033162,1.3624416247
-1.574579814,0.4128353886,-6.216092279,0.7493232998
-1.637755922,0.3606988919,-6.242404219,0.6916674698
-1.686028441,0.4312079569,-6.385458127,0.7442351096
-1.810757808,0.4083178349,-6.398975949,0.6636339619
-2.007166291,0.3156382185,-6.476161677,0.5517552409
-1.028030917,0.5293839736,-5.797611523,0.9948118526
-2.488160255,0.2106792721,-6.771146088,0.3358849173
-1.892803846,0.354054717,-6.342930196,0.6010529377
-1.749251589,0.354651701,-6.370034121,0.7262674803
-1.438768553,0.4488872434,-5.925900228,0.7825796195
-24.92656639,,-10.23970317,-3.765634867
-24.89301393,,-10.24836429,-3.749039334
-24.66001977,,-9.666954928,-3.750397093
-24.97393283,,-10.27156498,-3.786874666
-24.99620718,,-10.38368484,-3.790345753
-24.818457,,-10.01754962,-3.749229763
-24.82604543,,-10.0272306,-3.76431667
-24.59226682,,-9.560911751,-3.719136921
-24.80060166,,-10.03773746,-3.75567787
-24.85040659,,-10.07839766,-3.755217505
-25.91772653,,-15.04962357,-4.043447162
-25.93715282,,-15.58699223,-4.029088468
-25.88131251,,-14.63263986,-4.024020181
-26.0520545,,-20.14692631,-4.052239651
-1.383705441,-0.045266647,-4.367171365,0.020039228
-1.689690025,-0.027792672,-4.721557212,-0.091788134
-1.684646764,-0.091688268,-4.61342149,-0.213344408
-1.686148115,-0.044358838,-4.682558304,-0.159730871
-1.425016411,0.0351220876,-4.526416882,0.0204412285
-1.236229432,0.0719933053,-4.357661036,0.1969875738
-2.124372058,-0.155049739,-4.996281906,-0.593799829
-1.66143108,-0.037081245,-4.689408646,-0.151971054
-1.350420359,0.0269791311,-4.417524937,0.0945171806
-1.671411097,-0.024852111,-4.663334116,-0.13720109
-2.797013234,-0.434468501,-5.267268737,-1.431792288
-2.896020544,-0.485351211,-5.249693978,-1.597932898
-2.963588966,-0.492384693,-5.320304006,-1.824224222
-2.654086749,-0.398825589,-5.130403501,-1.317843611
-3.441786962,-0.572314374,-5.586780646,-2.16063829
-2.959591595,-0.456969913,-5.280471515,-1.715878574
-2.594140299,-0.390590318,-5.124182635,-1.41014799
-2.459380577,-0.336967498,-5.016241862,-1.161596259
-3.188158466,-0.522789567,-5.448857506,-2.062750513
-2.860693763,-0.434537361,-5.240312168,-1.6114619
-3.22816331,-0.450845992,-5.531899883,-1.929006887
-2.771580487,-0.417744066,-5.175064473,-1.60460888
-2.637864049,-0.41200865,-5.136239826,-1.508827924
-2.879676582,-0.420049305,-5.269121758,-1.634723136
-2.668910528,-0.331869639,-5.243746674,-1.318567537
-3.254380423,-0.458520042,-5.513039901,-1.88996474
-5.514027983,-1.328805832,-6.195990674,-3.046908036
-5.887340688,-1.407281011,-6.227957436,-3.148679694
-6.634018456,-1.463212789,-6.416143933,-3.228807107
-8.024990361,-1.507209986,-6.602464287,-3.292042418
-8.405810136,-1.61741241,-6.655106476,-3.32178795
-6.016396769,-1.346869072,-6.266310446,-3.161818635
-9.078107885,-1.473116276,-6.720723426,-3.359995164
-7.370545227,-1.495155307,-6.49780459,-3.259084024
-7.150603789,-1.550281487,-6.469323157,-3.337639631
-7.084309263,-1.373342309,-6.478788137,-3.23836072
-5.697778493,-1.312006114,-6.201560648,-3.190285163
-6.328756567,-1.350896174,-6.317432552,-3.20075866
-24.09961798,,-8.652883844,-3.792635443
-21.95294024,,-7.341772765,-3.639799955
-22.31984619,,-7.502142253,-3.683188162
-22.83828873,,-7.650775573,-3.712021716
-22.87141551,,-7.715644315,-3.716009956
-22.84997501,,-7.655046421,-3.713230406
-22.82611862,,-7.689369745,-3.722819275
-23.00569844,,-7.729961488,-3.72891972
-22.87690754,,-7.703139531,-3.735402648
-21.99268391,,-7.316035937,-3.684194683
-22.08518444,,-7.384568324,-3.701420941
-21.38616547,,-7.142917657,-3.645959177
-20.86871229,,-7.132514866,-3.642440646
-21.18186504,,-7.140352722,-3.621160338
-22.82252443,,-7.689228439,-3.708307297
-23.1535457,,-7.835047621,-3.706327452
-21.59163637,,-7.240103821,-3.67574123
-22.62720698,,-7.547191009,-3.687688246
-22.59134906,,-7.56499748,-3.705019769
-21.8033134,,-7.242880438,-3.664567854
-21.83617061,,-7.301134481,-3.67640233
-21.63739808,,-7.196281926,-3.668847023
-22.78256978,,-7.65105131,-3.713161178
-21.96370905,,-7.28928861,-3.690643537
-21.03832427,,-7.147499526,-3.6408821
-22.05279819,,-7.344409133,-3.677591335
-22.57277486,,-7.587949186,-3.678361237
-22.01941265,,-7.309234866,-3.678800969
-22.75182367,,-7.640486657,-3.702195403
-22.26906694,,-7.412901457,-3.676347261
-22.29404315,,-7.459308582,-3.696567488
-21.46916881,,-7.169985153,-3.649240275
-22.03368447,,-7.34895174,-3.690371712
-22.79361091,,-7.602102136,-3.70398431
-21.4742836,,-7.211210107,-3.669274062
-21.97327655,,-7.295564428,-3.662098094
-24.43255164,,-8.843485142,-3.895359113
-24.46693252,,-8.810405987,-3.884845461
-24.64200584,,-9.143436391,-3.922395385
-24.4873581,,-8.839799732,-3.89046001
-24.43354155,,-8.833526094,-3.901872462
-24.15788977,,-8.436224307,-3.875245964
-24.47169567,,-8.866521253,-3.908771087
-24.2654663,,-8.544680883,-3.890671749
-24.44958328,,-8.828551796,-3.910187004
-24.31696292,,-8.617350186,-3.886791101
-24.50501106,,-8.924284672,-3.903328778
-24.52698747,,-8.9108676,-3.899923114
1.0053375088,-0.151512411,-1.401499817,1.3031182136
1.2916001482,-0.011850819,-0.996456373,1.4833189288
0.1789257744,-0.535966862,-2.266944154,0.5479603064
1.1343105057,-0.102828833,-1.168904538,1.3824137774
-0.014405848,-0.428988953,-2.647715539,0.5845579358
1.1183907631,-0.015130068,-1.272387005,1.3742791907
1.4024725375,0.0142329533,-0.829729778,1.5413660467
1.6812264496,0.0939688804,-0.335705897,1.6683212775
0.6873785744,-0.192257012,-1.721358935,0.9776833698
1.3656169719,-0.013474189,-0.822699995,1.503132685
0.9809812179,-0.170023212,-1.362399166,1.2053405944
1.3398500207,0.0252550924,-0.836396279,1.4464654469
1.3114439552,-0.030352706,-0.850687309,1.4236426173
1.4023023622,0.0875917045,-0.910352485,1.5894309352
0.5778074668,-0.389815634,-1.906648786,1.0344181342
0.8158934273,-0.231805707,-1.651612049,1.244775064
0.3467962831,-0.359301481,-2.217905084,0.8873940209
0.7150227387,-0.212031481,-1.86196803,1.247667021
0.5544145648,-0.361915542,-1.876801231,0.9538428447
1.355205818,0.0300531763,-0.924518783,1.5576440114
1.2764883976,-0.112875487,-0.914670187,1.4506687222
0.8315705187,-0.111350086,-1.676837652,1.2496603611
1.0014306253,-0.139054508,-1.359298498,1.2551743228
1.1208191178,-0.101191009,-1.196885912,1.4168220198
0.26928205,-0.4228124,-2.486092479,0.9864619197
1.0074566369,-0.17866551,-1.554482195,1.4194643239
0.2697701977,-0.394550894,-2.452554724,0.9451180087
1.0043583874,-0.18841357,-1.519629758,1.4427518711
0.7642577299,-0.332091933,-1.745450674,1.2224905084
0.4799093466,-0.328099285,-2.191151624,1.1352701898
-0.157889781,-0.480977678,-3.086790532,0.7209888925
0.1036640691,-0.399699907,-2.767349567,0.9206653274
0.3912522601,-0.316144276,-2.481130014,1.0729626299
0.4817909137,-0.40402454,-2.21051212,1.0818077911
0.9898275669,-0.174570414,-1.693646157,1.4262860766
0.9307102785,-0.164780255,-1.729028332,1.3910353027
0.8498372724,-0.240450546,-1.766573287,1.2877855686
0.6689955016,-0.352780689,-1.970037657,1.1436167823
1.0359742918,-0.100773099,-1.63487492,1.4824740544
1.9327394098,0.5986216795,-0.514977498,1.599265606
1.660854793,0.5276334103,-0.935671515,1.4943201014
1.7511641363,0.5285193753,-0.76745089,1.4731985261
1.6322092326,0.5277808561,-0.942440163,1.4735430785
1.5831105301,0.4649542448,-0.97848099,1.3687567176
0.5818090087,-0.117549983,-1.716870347,0.3325568103
0.5218156679,-0.231617508,-1.766606871,0.1693112322
0.7130322006,-0.180749493,-1.480268341,0.4301805392
0.3488225728,-0.344501719,-1.946725262,-0.064629361
0.3825124319,-0.301935615,-1.910492268,0.0715076095
0.2462847412,-0.430987116,-2.037529453,-0.201891518
1.6251670262,0.6401010387,-1.05506666,1.5563268626
1.4629830988,0.483612616,-1.13851624,1.3397743654
1.2824582898,0.4474312146,-1.421883015,1.279597362
1.3025529781,0.3915417781,-1.277815243,1.1997393145
1.5410952167,0.4259526036,-0.846085469,1.343656341
1.3707954865,0.3823266012,-1.135686689,1.2446354582
1.2960651214,0.3598292562,-1.208284142,1.1967496774
1.0660603798,0.2798363097,-1.560364076,1.0326363462
1.4611538126,0.3091809482,-0.585220138,1.0865933896
1.3088533087,0.1843745053,-0.812817371,0.8801492002
1.3418261928,0.2094435973,-0.751793526,0.9552787317
1.1226701589,0.0789995445,-1.017381976,0.6952039665
1.0353631092,0.0737854109,-1.149974377,0.6792097934
0.8839613902,0.0023058771,-1.374296336,0.5261662793
1.0349648838,0.0431034292,-1.138931716,0.6845087587
1.0261311375,-0.01175538,-1.117249098,0.6114604266
0.9327476635,-0.047421891,-1.221655291,0.540490328
1.0414613916,-0.024780723,-1.076271448,0.6157915862
0.3041474059,-0.544233175,-1.870217065,-0.175436108
0.0531642206,-0.697430743,-2.184565455,-0.529352532
0.1121304644,-0.65800217,-2.119241248,-0.292365351
-0.176310987,-0.81672338,-2.475450316,-0.796007905
-0.233033468,-0.803524767,-2.530403693,-0.750744642
-0.124716267,-0.858342939,-2.401462231,-0.698136852
-0.169862634,-0.810474617,-2.452765331,-0.552365145
-0.191020385,-0.903622266,-2.464393936,-0.769751167
-0.392257638,-0.900341945,-2.701395944,-0.849524294
-0.450789941,-0.977083825,-2.783440083,-1.059637856
0.6150151438,-0.122107874,-1.682274943,0.3656751022
0.5542401778,-0.192351872,-1.756189242,0.2183222013
0.0471294641,-0.356118502,-2.350374986,-0.236490893
0.0217925808,-0.410584024,-2.374581684,-0.348467012
0.3693053031,-0.296368215,-1.943191374,0.1474385843
0.0812878073,-0.457321112,-2.263571527,-0.371186584
0.093903892,-0.409264781,-2.273772782,-0.170408195
-0.046639865,-0.518774411,-2.40832446,-0.522259846
1.4277524068,0.522953547,-1.187756514,1.3943906527
1.4667491479,0.4581413337,-1.095849684,1.3171718377
1.406424999,0.4108781125,-1.087709875,1.2808327772
1.2175892177,0.328577094,-1.320334431,1.1030239195
1.4368241652,0.3905868398,-0.93965643,1.2485064018
1.5333856731,0.3762077496,-0.750915544,1.2504760633
1.2530025668,0.3047851955,-1.188281583,1.1494874422
1.1497888673,0.2539241203,-1.343889991,0.9952345404
1.3258492315,0.2272095631,-0.790231163,0.9743622213
0.9647112178,0.0727671333,-1.293603499,0.5900933437
0.9796050153,0.0631487966,-1.240982909,0.681632452
1.1677580522,0.0362144295,-0.893778061,0.6722074509
1.0891316314,0.0356106609,-1.024973601,0.7198412411
1.0673149392,-0.017015915,-1.042054423,0.5988856784
0.8826472464,-0.04937632,-1.302280907,0.5485217695
0.9189586338,-0.064821831,-1.242810767,0.4682328754
-0.052786671,-0.634544304,-2.310388734,-0.619572887
-0.218098159,-0.744150237,-2.520324654,-0.952640165
-0.436908108,-0.798354211,-2.749480524,-0.98813344
-0.400608538,-0.895851986,-2.699367315,-1.248791737
-0.423015284,-0.846647696,-2.726862372,-0.997786302
-0.470223514,-0.990376739,-2.771705563,-1.226885438
-0.243375096,-0.838630241,-2.532090323,-0.715921406
-0.388370921,-0.952775981,-2.70524167,-0.967975648
-0.639938543,-0.981474528,-2.971184486,-1.189184284
-0.430235691,-0.974380054,-2.7587981,-0.990930422
-0.966917776,-1.111305083,-3.280812549,-1.793953633
-0.241041321,-0.96439455,-2.530710996,-0.75461408
-0.261864156,-0.407996232,-3.176385694,0.6013239602
0.2195414313,-0.293334839,-2.738686669,0.9219240289
-0.440375978,-0.501882509,-3.284020952,0.3523730715
0.1475455544,-0.279962631,-2.886067202,0.9650717197
0.1855121097,-0.299448465,-2.791610271,0.9578641284
0.0091044739,-0.331891107,-2.999806079,0.8598194952
-0.17066631,-0.390093272,-3.138055414,0.6944149507
-0.243680354,-0.463963901,-3.235537204,0.6626425836
-1.493730726,-0.760323699,-4.171351784,-0.711158929
-1.804211726,-0.762457261,-4.478000706,-0.781819157
-1.134719824,-0.643186486,-3.907559653,-0.317788647
-0.799387738,-0.460659233,-3.716791593,0.2097973234
-1.029600101,-0.617873003,-3.797656611,-0.343188661
-0.994248726,-0.57920106,-3.819439288,-0.057169506
-0.880460217,-0.568056966,-3.674631733,-0.124016935
-1.027235405,-0.51100611,-3.943190924,0.0627182116
-1.217058818,-0.656560774,-3.986061253,-0.218250358
-0.97947462,-0.534452339,-3.817401667,0.0399889771
-1.307847322,-0.642884267,-4.094634722,-0.274020593
-1.530732203,-0.717649959,-4.233309882,-0.534329878
-1.273519417,-0.648047679,-4.039104771,-0.336929963
-1.306351926,-0.630072123,-4.083273071,-0.277473912
-1.456947191,-0.733423788,-4.17524233,-0.555392152
-0.839597316,-0.479000125,-3.73087495,0.1537462697
1.6988176327,0.5233837399,-0.574568091,1.5010697447
1.6266197412,0.525127333,-0.764629796,1.4977906662
1.3850025889,0.438557502,-1.118021216,1.3657193278
1.8679974155,0.5522508674,-0.22971142,1.5927755155
1.1103199048,0.1225490837,-1.466417095,1.2732726861
1.0342002312,0.0867051229,-1.574777251,1.2191412887
1.0004257057,0.0673675743,-1.617409207,1.1786359556
1.0034787881,0.1048369857,-1.688445239,1.2320296308
1.350534738,0.3229707144,-1.284565897,1.4788861706
0.9598098017,0.1036884783,-1.691336422,1.1806343962
0.9338879741,0.0558147615,-1.714577464,1.1270793279
0.6984949643,0.0245988975,-2.083979603,1.0657307253
-0.358191829,-0.457721058,-2.986446,0.0668715182
0.1698448972,-0.233802636,-2.524138212,0.5889719418
0.4262801582,-0.190947006,-2.180791896,0.6552280899
0.0487677713,-0.266719803,-2.673313632,0.4837702297
0.2788489694,-0.234857212,-2.403346195,0.6261511775
0.2375927483,-0.229834155,-2.443055499,0.6276463271
0.4339891646,-0.170872367,-2.198506347,0.7039714167
0.4862017372,-0.160400634,-2.156133814,0.8016309224
0.2804168087,-0.239683952,-2.3796761,0.6169656027
0.0774205895,-0.243720868,-2.637039727,0.4978155175
-0.973468261,-0.792219383,-3.520890912,-0.579938148
-0.587302837,-0.595243798,-3.21311571,-0.113685584
-0.547676798,-0.565611567,-3.187708472,-0.081043284
-0.252497083,-0.484299364,-2.87149049,0.1756344106
-0.67026476,-0.668391106,-3.210127559,-0.401929595
-0.352999239,-0.480950867,-2.986273613,0.0978553259
-0.83199947,-0.659677248,-3.432426149,-0.441159369
-0.010186543,-0.416276632,-2.585497547,0.2860019179
-0.311665344,-0.537814649,-2.89483476,0.0495109911
0.2243800472,0.098982486,-2.610080523,0.4831275845
0.6127972093,0.1966405917,-2.183201837,0.665324186
0.8979625498,0.2771087967,-1.776091929,0.9527691336
1.1369806063,0.3374965466,-1.499099961,1.0327259456
0.4378474966,0.2947427755,-2.42431611,0.8205811523
0.2421259582,0.188453577,-2.562646388,0.5579656281
0.1939093062,0.2220068488,-2.723248968,0.6238503105
0.5300921101,0.2716891336,-2.230489152,0.7799742853
0.8904694641,0.3753978753,-1.808556021,1.051848275
-1.364914753,-1.113260115,-3.746169601,-1.451914955
-1.306560511,-0.956890295,-3.716108442,-1.179396166
-1.424733882,-1.031921808,-3.781974775,-1.434094045
-2.158854557,-1.100983696,-4.351856906,-2.393336605
-2.764018584,-1.775293885,-4.791442329,-2.555845337
-2.63576934,-1.767688993,-4.725337847,-2.306391416
-2.367979934,-1.75698911,-4.50362262,-2.385689253
-2.009903956,-1.517332662,-4.237551094,-1.936285171
0.1407897117,0.4408485212,-3.583523792,1.0254073565
0.0387957941,0.4214821376,-3.741531696,0.9754743292
0.1121882892,0.5010085716,-3.756673938,1.0818597155
0.0246557043,0.4232172234,-3.755234777,0.9304967298
0.2522785508,0.5210117366,-3.519147934,1.1300536556
0.0404966771,0.4268106847,-3.846246189,1.0272124817
0.2671798851,0.4805310029,-3.430173905,1.0832069893
-0.476309357,0.3938675358,-4.417503253,0.812419204
-0.426231767,0.358909189,-4.226631227,0.7901780116
-0.928206239,0.2415492468,-4.764582686,0.5216803609
-0.711617237,0.3495798946,-4.61657596,0.709432693
-0.689222693,0.2782920199,-4.494496126,0.6241437936
-0.381778473,0.3733359624,-4.148821909,0.7852368258
-0.719273358,0.2503441272,-4.432739262,0.5461183319
-0.459138405,0.3612561149,-4.32192295,0.7837675368
-0.846949404,0.2529922076,-4.627470131,0.5224419556
-0.702700456,0.3064061892,-4.564828313,0.714139029
-1.085454283,0.1943289958,-4.792022336,0.3069988908
-0.351004551,0.3576504674,-4.094448334,0.799783439
-0.881055456,0.0122606129,-3.922495624,0.1545766883
-0.466233339,0.1715873537,-3.585700765,0.5268408513
-0.700406396,0.119250737,-3.853528161,0.2957225031
-0.068003488,0.2879035538,-3.215558953,0.7904284555
-0.950828219,0.1115652015,-4.172249546,0.2291190282
-0.219548073,0.2642631837,-3.381427209,0.6989420914
-0.248427211,0.2510951829,-3.438396986,0.6334663998
0.0242971709,0.3069008305,-3.123219305,0.8380182103
-0.623119549,0.144955059,-3.779681163,0.3571924388
-0.376302724,0.2535240254,-3.602543966,0.6320831677
-0.748829097,0.134328911,-3.937995821,0.3041936827
-0.436642211,0.2110697474,-3.635607086,0.5827078148
-0.64178122,0.1701629956,-3.851783558,0.4162661629
-0.296242564,0.1994420526,-3.380332145,0.5700201175
-0.523720144,0.1264390032,-3.63992304,0.3639807678
-0.090946409,0.2482323013,-3.181583592,0.7095548217
-2.034121931,-0.068533703,-5.138050521,-0.298018367
-1.201253732,0.0665054054,-4.440179479,0.1693543517
-1.581228823,-0.005217504,-4.723387875,-0.147127434
-1.949784027,-0.053340555,-5.021121239,-0.33734467
-1.766663881,-0.028135522,-4.888923351,-0.241256455
-1.568362297,0.0323999787,-4.748969068,-0.090774282
-1.622612467,-0.020195588,-4.730057373,-0.271918934
-1.341262443,0.0639234585,-4.576284643,0.0704026535
-1.738748232,-0.015576467,-4.858336421,-0.251411775
-1.407708519,0.0662319531,-4.635944033,0.0477713228
-2.54194467,-0.128211885,-5.51852458,-0.740521702
-1.752460285,-0.001852498,-4.896147096,-0.182461886
-1.69343624,0.0225897711,-4.890926219,-0.10310124
-1.803658236,-0.02223692,-4.886766524,-0.266126517
-2.529571069,-0.186436062,-5.364044282,-0.743395119
-2.199463265,-0.148302831,-5.082655748,-0.599462382
-1.992405359,-0.134184966,-4.934533323,-0.553596008
-1.415871562,-0.056927558,-4.447944603,-0.164819954
-2.193023264,-0.139488762,-5.075638133,-0.748308141
-1.881737536,-0.039876342,-4.952752162,-0.325379447
-2.20851564,-0.172374609,-5.088173853,-0.753772574
-2.403257871,-0.138829421,-5.37360729,-0.679743419
-1.883234042,-0.100782616,-4.896023136,-0.42440233
-1.941570114,-0.085644649,-4.957841854,-0.474639684
-1.954091259,-0.074857053,-5.000739732,-0.369896502
-3.545084532,-0.304356235,-5.977468077,-1.712479243
-2.377590896,-0.187369467,-5.205875727,-0.806120622
-2.300996088,-0.199169393,-5.098834386,-0.968374447
-2.430112208,-0.233782964,-5.184315424,-1.031579189
-5.207073922,-0.482422703,-6.594796678,-2.504306728
-3.329703373,-0.320782194,-5.747234794,-1.649327348
